GeneID	Symbol	Description	log2(fold change)	-log10(Pvalue)
6688	SPI1	Spi-1 proto-oncogene	-2.788	5.038
91252	SLC39A13	solute carrier family 39 member 13	-0.814	2.171
399888	FAM180B	family with sequence similarity 180 member B	5.818	8.11
5795	PTPRJ	protein tyrosine phosphatase receptor type J	-2.686	4.329
29015	SLC43A3	solute carrier family 43 member 3	-2.11	23.527
9246	UBE2L6	ubiquitin conjugating enzyme E2 L6	-1.051	2.222
25921	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5	0.69	1.758
100528016	TMX2-CTNND1	TMX2-CTNND1 readthrough (NMD candidate)	1.399	4.733
1500	CTNND1	catenin delta 1	1.421	4.451
105369313	LOC105369313	uncharacterized LOC105369313	-3.051	1.393
9404	LPXN	leupaxin	-2.889	18.779
219970	GLYATL2	glycine-N-acyltransferase like 2	-3.445	1.951
374393	FAM111B	FAM111 trypsin like peptidase B	-1.215	1.711
219972	MPEG1	macrophage expressed 1	-2.933	5.155
5007	OSBP	oxysterol binding protein	0.624	1.685
932	MS4A3	membrane spanning 4-domains A3	-6.49	2.871
64231	MS4A6A	membrane spanning 4-domains A6A	-3.411	6.015
51338	MS4A4A	membrane spanning 4-domains A4A	-4.246	5.048
245802	MS4A6E	membrane spanning 4-domains A6E	-6.172	7.29
58475	MS4A7	membrane spanning 4-domains A7	-4.213	6.052
84689	MS4A14	membrane spanning 4-domains A14	-2.931	3.844
931	MS4A1	membrane spanning 4-domains A1	-7.168	5.762
54972	TMEM132A	transmembrane protein 132A	-3.221	3.644
51296	SLC15A3	solute carrier family 15 member 3	-3.31	7.374
26007	TKFC	triokinase and FMN cyclase	0.613	1.388
113157	RPLP0P2	ribosomal protein lateral stalk subunit P0 pseudogene 2	-2.948	2.831
747	DAGLA	diacylglycerol lipase alpha	-1.725	3.912
746	TMEM258	transmembrane protein 258	-1.109	2.746
2237	FEN1	flap structure-specific endonuclease 1	-0.963	1.611
3992	FADS1	fatty acid desaturase 1	-3.523	9.69
9415	FADS2	fatty acid desaturase 2	-3.066	5.812
3995	FADS3	fatty acid desaturase 3	-2.443	4.145
5866	RAB3IL1	RAB3A interacting protein like 1	-1.765	3.53
7439	BEST1	bestrophin 1	-3.735	8.7
2495	FTH1	ferritin heavy chain 1	-3.749	8.621
4250	SCGB2A2	secretoglobin family 2A member 2	-7.477	2.278
80150	ASRGL1	asparaginase and isoaspartyl peptidase 1	-3.345	4.02
79026	AHNAK	AHNAK nucleoprotein	1.882	5.267
1937	EEF1G	eukaryotic translation elongation factor 1 gamma	0.901	1.993
23193	GANAB	glucosidase II alpha subunit	-0.757	3.322
79081	LBHD1	LBH domain containing 1	-0.815	1.363
102288414	C11orf98	chromosome 11 open reading frame 98	-0.883	1.56
221092	HNRNPUL2	heterogeneous nuclear ribonucleoprotein U like 2	0.277	1.466
79842	ZBTB3	zinc finger and BTB domain containing 3	1.043	1.457
1128	CHRM1	cholinergic receptor muscarinic 1	4.888	4.296
85329	LGALS12	galectin 12	-8.208	3.888
65998	ZFTA	zinc finger translocation associated	-0.983	1.63
144097	SPINDOC	spindlin interactor and repressor of chromatin binding	-1.902	4.341
28992	MACROD1	mono-ADP ribosylhydrolase 1	2.253	2.117
101927673	LOC101927673		2.363	1.641
83706	FERMT3	FERM domain containing kindlin 3	-3.509	11.869
283234	CCDC88B	coiled-coil domain containing 88B	-2.119	7.46
100996455	LINC02724	long intergenic non-protein coding RNA 2724	-3.775	1.685
9379	NRXN2	neurexin 2	-3.843	2.586
10235	RASGRP2	RAS guanyl releasing protein 2	-2.561	6.837
55561	CDC42BPG	CDC42 binding protein kinase gamma	3.851	4.753
23130	ATG2A	autophagy related 2A	0.73	1.482
29907	SNX15	sorting nexin 15	0.647	1.335
738	VPS51	VPS51 subunit of GARP complex	1.127	4.156
7108	TM7SF2	transmembrane 7 superfamily member 2	3.467	3.159
740	MRPL49	mitochondrial ribosomal protein L49	0.76	1.461
823	CAPN1	calpain 1	0.667	1.505
10435	CDC42EP2	CDC42 effector protein 2	-2.111	3.752
254102	EHBP1L1	EH domain binding protein 1 like 1	-1.519	6.028
10089	KCNK7	potassium two pore domain channel subfamily K member 7	6.077	11.582
6494	SIPA1	signal-induced proliferation-associated 1	-2.464	22.979
5017	OVOL1	ovo like transcriptional repressor 1	5.579	3.547
101927828	OVOL1-AS1	OVOL1 antisense RNA 1	7.362	6.211
254122	SNX32	sorting nexin 32	-1.057	2.981
1072	CFL1	cofilin 1	-1.22	3.409
80198	MUS81	MUS81 structure-specific endonuclease subunit	-0.671	2.041
8061	FOSL1	FOS like 1, AP-1 transcription factor subunit	-2.98	2.557
55690	PACS1	phosphofurin acidic cluster sorting protein 1	-0.531	1.725
266743	NPAS4	neuronal PAS domain protein 4	-3.684	1.664
10072	DPP3	dipeptidyl peptidase 3	-0.889	2.38
8722	CTSF	cathepsin F	1.331	1.349
6712	SPTBN2	spectrin beta, non-erythrocytic 2	4.337	6.532
79703	C11orf80	chromosome 11 open reading frame 80	2.462	5.858
5091	PC	pyruvate carboxylase	-1.805	4.873
91683	SYT12	synaptotagmin 12	2.875	1.683
54961	SSH3	slingshot protein phosphatase 3	1.758	4.575
100130987	LOC100130987	uncharacterized LOC100130987	2.324	1.324
57804	POLD4	DNA polymerase delta 4, accessory subunit	-0.883	1.813
23529	CLCF1	cardiotrophin like cytokine factor 1	-2.292	2.985
6199	RPS6KB2	ribosomal protein S6 kinase B2	1.705	2.397
57175	CORO1B	coronin 1B	-1.071	3.32
5790	PTPRCAP	protein tyrosine phosphatase receptor type C associated protein	-2.162	2.624
57010	CABP4	calcium binding protein 4	-1.628	1.748
80194	TMEM134	transmembrane protein 134	2.293	11.812
9049	AIP	aryl hydrocarbon receptor interacting protein	-1.042	3.946
9600	PITPNM1	phosphatidylinositol transfer protein membrane associated 1	-2.34	20.625
10263	CDK2AP2	cyclin dependent kinase 2 associated protein 2	-1.344	2.336
254552	NUDT8	nudix hydrolase 8	2.25	1.957
222	ALDH3B2	aldehyde dehydrogenase 3 family member B2	4.66	3.36
81622	UNC93B1	unc-93 homolog B1, TLR signaling regulator	-1.485	2.917
10312	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	-2.974	20.85
1119	CHKA	choline kinase alpha	-1.386	5.926
1374	CPT1A	carnitine palmitoyltransferase 1A	-1.106	1.428
107984345	SMIM38	small integral membrane protein 38	0.981	1.527
105379407	LINC02747	long intergenic non-protein coding RNA 2747	8.176	8.276
595	CCND1	cyclin D1	1.53	1.379
220064	LTO1	LTO1 maturation factor of ABCE1	0.664	2.977
55107	ANO1	anoctamin 1	2.634	1.585
105369372	LOC105369372		2.484	1.311
10068	IL18BP	interleukin 18 binding protein	-1.574	1.518
4926	NUMA1	nuclear mitotic apparatus protein 1	0.727	2.484
100128494	LOC100128494	uncharacterized LOC100128494	0.843	1.981
55004	LAMTOR1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1	-0.827	1.617
2352	FOLR3	folate receptor gamma	-5.523	4.016
2350	FOLR2	folate receptor beta	-2.599	2.93
3636	INPPL1	inositol polyphosphate phosphatase like 1	-0.98	3.547
81570	CLPB	caseinolytic mitochondrial matrix peptidase chaperone subunit B	-1.025	1.853
101928555	LINC01537	long intergenic non-protein coding RNA 1537	-2.812	1.65
116985	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	-1.102	1.816
10809	STARD10	StAR related lipid transfer domain containing 10	1.751	4.592
9873	FCHSD2	FCH and double SH3 domains 2	-1.532	4.859
5031	P2RY6	pyrimidinergic receptor P2Y6	-3.161	9.874
9828	ARHGEF17	Rho guanine nucleotide exchange factor 17	-1.366	1.387
84957	RELT	RELT TNF receptor	-2.643	9.138
23201	FAM168A	family with sequence similarity 168 member A	-0.699	2.041
7351	UCP2	uncoupling protein 2	-2.761	4.398
51400	PPME1	protein phosphatase methylesterase 1	0.737	2.364
283208	P4HA3	prolyl 4-hydroxylase subunit alpha 3	-6.371	3.892
10008	KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3	-3.273	10.143
10714	POLD3	DNA polymerase delta 3, accessory subunit	-0.871	2.366
143570	XRRA1	X-ray radiation resistance associated 1	-0.792	1.753
10825	NEU3	neuraminidase 3	-0.687	1.402
11309	SLCO2B1	solute carrier organic anion transporter family member 2B1	-2.997	4.147
105369388	LOC105369388	uncharacterized LOC105369388	-2.903	3.421
100507050	TPBGL	trophoblast glycoprotein like	-2.553	1.355
81544	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	-1.429	6.674
871	SERPINH1	serpin family H member 1	-2.469	5.066
101928813	LINC02757	long intergenic non-protein coding RNA 2757	-3.256	1.723
2615	LRRC32	leucine rich repeat containing 32	-2.21	2.392
25987	TSKU	tsukushi, small leucine rich proteoglycan	1.19	2.681
55331	ACER3	alkaline ceramidase 3	-1.031	6.083
4647	MYO7A	myosin VIIA	-3.109	3.866
5058	PAK1	p21 (RAC1) activated kinase 1	-0.91	1.31
7069	THRSP	thyroid hormone responsive	-6.934	2.673
79053	ALG8	ALG8 alpha-1,3-glucosyltransferase	-0.891	2.168
283219	KCTD21	potassium channel tetramerization domain containing 21	-1.404	6.98
57558	USP35	ubiquitin specific peptidase 35	-1.228	3.578
105369402	LOC105369402	uncharacterized LOC105369402	-7.625	3.876
105369413	LINC02734	long intergenic non-protein coding RNA 2734	-5.915	2.724
5547	PRCP	prolylcarboxypeptidase	-0.911	1.537
1740	DLG2	discs large MAGUK scaffold protein 2	4.009	2.93
8301	PICALM	phosphatidylinositol binding clathrin assembly protein	-0.776	1.765
60494	CCDC81	coiled-coil domain containing 81	-2.163	1.658
10873	ME3	malic enzyme 3	-1.593	1.63
107984427	ME3-DT	ME3 divergent transcript	-2.913	2.729
11098	PRSS23	serine protease 23	-2.487	2.434
1075	CTSC	cathepsin C	-2.484	4.334
107984363	LOC107984363		5.302	3.759
7299	TYR	tyrosinase	7.22	1.457
26973	CHORDC1	cysteine and histidine rich domain containing 1	-1.296	2.364
56935	SMCO4	single-pass membrane protein with coiled-coil domains 4	-0.748	1.71
24145	PANX1	pannexin 1	-1.133	3.843
105369435	LOC105369435	uncharacterized LOC105369435	-6.565	3.169
2526	FUT4	fucosyltransferase 4	-1.729	7.98
154810	AMOTL1	angiomotin like 1	1.394	1.313
10929	SRSF8	serine and arginine rich splicing factor 8	1.14	1.373
23052	ENDOD1	endonuclease domain containing 1	1.626	7.301
8898	MTMR2	myotubularin related protein 2	-0.601	1.381
79780	CCDC82	coiled-coil domain containing 82	-0.7	2.007
253935	ANGPTL5	angiopoietin like 5	5.733	6.449
57562	CEP126	centrosomal protein 126	1.509	2.141
330	BIRC3	baculoviral IAP repeat containing 3	-2.261	3.153
329	BIRC2	baculoviral IAP repeat containing 2	-0.718	1.626
4316	MMP7	matrix metallopeptidase 7	-5.253	2.464
64066	MMP27	matrix metallopeptidase 27	2.543	2.255
4317	MMP8	matrix metallopeptidase 8	-11.396	7.703
4319	MMP10	matrix metallopeptidase 10	-9.123	8.688
100288077	WTAPP1	Wilms tumor 1 associated protein pseudogene 1	-9.552	18.047
4312	MMP1	matrix metallopeptidase 1	-9.375	31.597
4314	MMP3	matrix metallopeptidase 3	-9.777	17.06
4322	MMP13	matrix metallopeptidase 13	-7.959	5.513
837	CASP4	caspase 4	-1.12	3.675
114769	CARD16	caspase recruitment domain family member 16	-2.107	3.045
440067	CASP1P2	caspase 1 pseudogene 2	3.348	2.766
59082	CARD18	caspase recruitment domain family member 18	5.323	3.34
2977	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2	-1.518	1.397
55531	ELMOD1	ELMO domain containing 1	8.621	49.239
112267904	LOC112267904		6.571	8.808
54733	SLC35F2	solute carrier family 35 member F2	1.563	5.708
54734	RAB39A	RAB39A, member RAS oncogene family	-3.413	5.953
23086	EXPH5	exophilin 5	4.776	7.401
85463	ZC3H12C	zinc finger CCCH-type containing 12C	1.381	1.564
5450	POU2AF1	POU class 2 homeobox associating factor 1	-5.917	3.545
100528019	HSPB2-C11orf52	HSPB2-C11orf52 readthrough (NMD candidate)	1.973	1.662
91894	C11orf52	chromosome 11 open reading frame 52	2.485	1.871
85458	DIXDC1	DIX domain containing 1	-0.767	1.496
3606	IL18	interleukin 18	2.74	3.54
5805	PTS	6-pyruvoyltetrahydropterin synthase	-0.681	2.402
54970	TTC12	tetratricopeptide repeat domain 12	1.092	1.464
255239	ANKK1	ankyrin repeat and kinase domain containing 1	4.192	5.245
9183	ZW10	zw10 kinetochore protein	0.666	1.767
4837	NNMT	nicotinamide N-methyltransferase	-3.693	8.125
107984391	LOC107984391	uncharacterized LOC107984391	-6.834	3.528
23705	CADM1	cell adhesion molecule 1	2.119	5.16
6876	TAGLN	transgelin	-2.284	1.926
9159	PCSK7	proprotein convertase subtilisin/kexin type 7	-1.01	1.405
84000	TMPRSS13	transmembrane serine protease 13	4.2	3.486
3587	IL10RA	interleukin 10 receptor subunit alpha	-2.886	4.795
100526771	SMIM35	small integral membrane protein 35	-2.754	6.185
120425	JAML	junction adhesion molecule like	-3.283	4.75
196264	MPZL3	myelin protein zero like 3	2.263	3.711
372	ARCN1	archain 1	-0.537	1.648
105369519	LOC105369519	uncharacterized LOC105369519	-7.472	2.563
10525	HYOU1	hypoxia up-regulated 1	-1.825	5.564
3014	H2AX	H2A.X variant histone	-1.117	1.352
1798	DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1	-1.143	2.124
79671	NLRX1	NLR family member X1	1.382	1.965
4162	MCAM	melanoma cell adhesion molecule	-2.438	2.443
114902	C1QTNF5	C1q and TNF related 5	-2.393	2.155
83552	MFRP	membrane frizzled-related protein	-2.393	2.155
9099	USP2	ubiquitin specific peptidase 2	3.933	5.589
7070	THY1	Thy-1 cell surface antigen	-2.625	3.898
107984398	LOC107984398	uncharacterized LOC107984398	3.257	2.13
5818	NECTIN1	nectin cell adhesion molecule 1	3.388	6.312
23650	TRIM29	tripartite motif containing 29	4.678	4.126
105369529	LOC105369529	uncharacterized LOC105369529	3.072	1.775
220323	OAF	out at first homolog	-2.206	3.345
25833	POU2F3	POU class 2 homeobox 3	6.235	15.34
105369531	LOC105369531	uncharacterized LOC105369531	7.19	15.156
219902	TLCD5	TLC domain containing 5	-1.166	2.173
23365	ARHGEF12	Rho guanine nucleotide exchange factor 12	1.681	3.062
7007	TECTA	tectorin alpha	-2.671	1.454
6653	SORL1	sortilin related receptor 1	-3.407	4.376
56253	CRTAM	cytotoxic and regulatory T cell molecule	-2.474	1.575
3312	HSPA8	heat shock protein family A (Hsp70) member 8	-1.224	2.588
79827	CLMP	CXADR like membrane protein	-1.968	6.035
57476	GRAMD1B	GRAM domain containing 1B	-2.308	2.657
4013	VWA5A	von Willebrand factor A domain containing 5A	0.739	1.515
4900	NRGN	neurogranin	-2.368	1.505
54538	ROBO4	roundabout guidance receptor 4	-1.858	2.873
219855	SLC37A2	solute carrier family 37 member 2	1.505	2.727
3703	STT3A	STT3 oligosaccharyltransferase complex catalytic subunit A	-1.059	11.034
1111	CHEK1	checkpoint kinase 1	-1.176	1.596
50937	CDON	cell adhesion associated, oncogene regulated	2.968	10.063
79607	FAM118B	family with sequence similarity 118 member B	-0.695	4.245
6734	SRPRA	SRP receptor subunit alpha	-0.531	2.075
55572	FOXRED1	FAD dependent oxidoreductase domain containing 1	-0.67	1.695
399972	GSEC	G-quadruplex forming sequence containing lncRNA	-3.171	2.602
6484	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	-1.456	6.86
2113	ETS1	ETS proto-oncogene 1, transcription factor	-1.435	2.299
2313	FLI1	Fli-1 proto-oncogene, ETS transcription factor	-1.743	7.598
63970	TP53AIP1	tumor protein p53 regulated apoptosis inducing protein 1	5.329	7.496
9743	ARHGAP32	Rho GTPase activating protein 32	2.376	12.581
8538	BARX2	BARX homeobox 2	3.432	1.445
120224	TMEM45B	transmembrane protein 45B	3.164	1.796
334	APLP2	amyloid beta precursor like protein 2	-1.138	1.929
29068	ZBTB44	zinc finger and BTB domain containing 44	0.828	1.819
283174	MIR4697HG	replaced by ID 22997	3.299	3.019
22997	IGSF9B	immunoglobulin superfamily member 9B	2.391	2.563
83700	JAM3	junctional adhesion molecule 3	-0.707	2.199
112936	VPS26B	VPS26 retromer complex component B	0.904	5.992
27034	ACAD8	acyl-CoA dehydrogenase family member 8	0.835	3.127
112937	GLB1L3	galactosidase beta 1 like 3	2.556	2.256
89944	GLB1L2	galactosidase beta 1 like 2	2.801	1.887
107987374	LOC107987374	replaced by ID 100133545	3.887	3.155
105369592	IQSEC3-AS1	IQSEC3 antisense RNA 1	-3.858	2.176
6539	SLC6A12	solute carrier family 6 member 12	-2.512	1.424
65125	WNK1	WNK lysine deficient protein kinase 1	0.906	2.983
93589	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4	-1.827	2.995
775	CACNA1C	calcium voltage-gated channel subunit alpha1 C	-1.748	1.423
2305	FOXM1	forkhead box M1	-1.506	1.367
84766	CRACR2A	calcium release activated channel regulator 2A	-1.796	2.487
57102	C12orf4	chromosome 12 open reading frame 4	-0.877	2.212
7450	VWF	von Willebrand factor	-2.358	1.537
928	CD9	CD9 molecule	1.854	2.391
7132	TNFRSF1A	TNF receptor superfamily member 1A	-0.984	2.389
6337	SCNN1A	sodium channel epithelial 1 subunit alpha	4.447	3.461
51258	MRPL51	mitochondrial ribosomal protein L51	-0.567	2.306
2597	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	-1.024	1.455
25900	IFFO1	intermediate filament family orphan 1	-1.628	3.306
84519	ACRBP	acrosin binding protein	-2.864	2.658
920	CD4	CD4 molecule	-2.484	6.842
27239	GPR162	G protein-coupled receptor 162	-2.788	2.783
8078	USP5	ubiquitin specific peptidase 5	0.763	2.06
5777	PTPN6	protein tyrosine phosphatase non-receptor type 6	-1.787	5.219
105369635	MIR200CHG	MIR200C and MIR141 host gene	3.495	1.724
716	C1S	complement C1s	-1.544	1.419
715	C1R	complement C1r	-1.424	1.721
51279	C1RL	complement C1r subcomponent like	-1.391	6.743
283316	CD163L1	CD163 molecule like 1	-2.895	4.754
9332	CD163	CD163 molecule	-5.756	7.556
144195	SLC2A14	solute carrier family 2 member 14	-3.797	4.765
6515	SLC2A3	solute carrier family 2 member 3	-4.043	5.649
55810	FOXJ2	forkhead box J2	0.797	3.355
719	C3AR1	complement C3a receptor 1	-4.824	12.246
50856	CLEC4A	C-type lectin domain family 4 member A	-2.572	3.009
338339	CLEC4D	C-type lectin domain family 4 member D	-9.009	8.653
26253	CLEC4E	C-type lectin domain family 4 member E	-6.025	7.748
144568	A2ML1	alpha-2-macroglobulin like 1	3.309	1.551
1911	PHC1	polyhomeotic homolog 1	-1.139	7.433
4074	M6PR	mannose-6-phosphate receptor, cation dependent	-1.166	4.738
144571	A2M-AS1	A2M antisense RNA 1	-2.07	2.852
374443	LOC374443	C-type lectin domain family 2 member D pseudogene	-2.149	3.534
29121	CLEC2D	C-type lectin domain family 2 member D	-1.033	1.881
160365	CLECL1P	C-type lectin like 1, pseudogene	-5.928	3.153
9976	CLEC2B	C-type lectin domain family 2 member B	1.351	1.95
387836	CLEC2A	C-type lectin domain family 2 member A	5.887	2.61
160364	CLEC12A	C-type lectin domain family 12 member A	-3.403	2.691
51267	CLEC1A	C-type lectin domain family 1 member A	-1.655	7.27
64581	CLEC7A	C-type lectin domain containing 7A	-3.287	5.415
4973	OLR1	oxidized low density lipoprotein receptor 1	-6.648	4.524
23710	GABARAPL1	GABA type A receptor associated protein like 1	-0.813	2.903
3824	KLRD1	killer cell lectin like receptor D1	-3.218	9.714
3821	KLRC1	killer cell lectin like receptor C1	-2.581	1.727
8531	YBX3	Y-box binding protein 3	1.202	1.791
106707243	PRH1-TAS2R14	PRH1-TAS2R14 readthrough	-1.566	1.985
100129361	SMIM10L1	small integral membrane protein 10 like 1	-0.771	2.367
79370	BCL2L14	BCL2 like 14	-6.621	3.566
54682	MANSC1	MANSC domain containing 1	1.404	2.367
9052	GPRC5A	G protein-coupled receptor class C group 5 member A	-2.23	1.551
57613	FAM234B	family with sequence similarity 234 member B	1.675	4.696
105369669	LOC105369669	uncharacterized LOC105369669	2.575	1.303
397	ARHGDIB	Rho GDP dissociation inhibitor beta	-2.436	10.552
5800	PTPRO	protein tyrosine phosphatase receptor type O	-2.851	3.821
2059	EPS8	epidermal growth factor receptor pathway substrate 8	-1.16	1.901
4257	MGST1	microsomal glutathione S-transferase 1	-3.144	2.431
107984494	LOC107984494		-3.54	1.833
5288	PIK3C2G	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma	4.416	2.432
121536	AEBP2	AE binding protein 2	1.17	6.455
53919	SLCO1C1	solute carrier organic anion transporter family member 1C1	-2.351	2.791
3945	LDHB	lactate dehydrogenase B	-2.125	15.324
3764	KCNJ8	potassium inwardly rectifying channel subfamily J member 8	-2.732	4.651
6660	SOX5	SRY-box transcription factor 5	2.608	4.19
586	BCAT1	branched chain amino acid transaminase 1	-3.42	26.165
105369699	LOC105369699	uncharacterized LOC105369699	-5.152	4.355
4033	IRAG2	inositol 1,4,5-triphosphate receptor associated 2	-1.432	1.479
55711	FAR2	fatty acyl-CoA reductase 2	-0.928	3.03
51290	ERGIC2	ERGIC and golgi 2	-0.43	1.749
100287314	LINC00941	long intergenic non-protein coding RNA 941	-5.596	3.315
144203	OVOS2	alpha-2-macroglobulin like 1 pseudogene	-2.578	1.687
55196	RESF1	retroelement silencing factor 1	-1.497	1.952
636	BICD1	BICD cargo adaptor 1	-1.721	4.465
55605	KIF21A	kinesin family member 21A	2.677	10.761
225	ABCD2	ATP binding cassette subfamily D member 2	-2.37	1.911
1272	CNTN1	contactin 1	4.223	6.947
4753	NELL2	neural EGFL like 2	2.889	1.353
440097	DBX2	developing brain homeobox 2	6.773	6.51
